fecha,PM25LE
08apr2012,17.9375
09apr2012,23.147619
10apr2012,50.628567
11apr2012,47.472725
12apr2012,50.408691
13apr2012,27.204546
14apr2012,57.772717
15apr2012,47.719666
16apr2012,32.204548
17apr2012,71.572777
18apr2012,94.166679
19apr2012,33.624996
20apr2012,50.008335
21apr2012,34.466663
22apr2012,49.579163
23apr2012,51.442062
24apr2012,42.537498
25apr2012,36.166664
26apr2012,75.354179
27apr2012,76.586945
28apr2012,21.233334
29apr2012,17.887499
30apr2012,31.958332
01-may-12,41.004162
02-may-12,24.641665
03-may-12,70.595848
04-may-12,77.924995
05-may-12,33.787498
06-may-12,22.577274
07-may-12,38.281815
08-may-12,79.039139
09-may-12,62.063652
10-may-12,29.961903
11-may-12,44.940907
12-may-12,93.295631
13-may-12,65.154549
14-may-12,84.539116
15-may-12,36.930435
16-may-12,35.755001
17-may-12,43.966667
18-may-12,30.137503
19-may-12,38.528572
20-may-12,65.094734
21-may-12,146.59998
22-may-12,168.17085
23-may-12,122.0261
24-may-12,200.00832
25-may-12,32.947826
26-may-12,7.3478265
27-may-12,14.091304
28-may-12,8.2111111
29-may-12,55.629173
30-may-12,87.087486
31-may-12,75.037498
01-jun-12,10.160869
02-jun-12,20.218182
03-jun-12,40.295238
04-jun-12,163.60439
05-jun-12,142.64168
06-jun-12,177.96251
07-jun-12,118.37501
08-jun-12,184.28265
09-jun-12,278.38748
10-jun-12,217.77501
11-jun-12,69.917397
12-jun-12,22.05238
13-jun-12,76.204338
14-jun-12,145.42271
15-jun-12,118.83672
16-jun-12,48.783401
17-jun-12,28.545834
18-jun-12,63.169559
19-jun-12,20.179169
20-jun-12,18.145
21-jun-12,13.904545
22-jun-12,15.985892
23-jun-12,12.833335
24-jun-12,132.8208
25-jun-12,236.32727
26-jun-12,120.43481
27-jun-12,23.995653
28-jun-12,57.250465
29-jun-12,55.733971
30-jun-12,64.599991
01-jul-12,64.330444
02-jul-12,115.02918
03-jul-12,39.930435
04-jul-12,62.714294
05-jul-12,80.233345
06-jul-12,38.330437
07-jul-12,40.918182
08-jul-12,98.125
09-jul-12,147.16252
10-jul-12,157.08746
11-jul-12,82.270821
12-jul-12,85.662498
13-jul-12,111.27914
14-jul-12,120.73749
15-jul-12,181.35417
16-jul-12,276.19171
17-jul-12,129.44998
18-jul-12,120.0826
19-jul-12,108.25002
20-jul-12,47.822727
21-jul-12,188.10431
22-jul-12,109.38693
23-jul-12,206.98698
24-jul-12,272.14996
25-jul-12,180.25218
26-jul-12,178.31818
27-jul-12,221.10638
28-jul-12,126.09567
29-jul-12,195.18573
30-jul-12,206.75418
31-jul-12,75.966667
01aug2012,18.286957
02aug2012,14.47826
03aug2012,76.470825
04aug2012,149.11742
05aug2012,43.621738
06aug2012,138.39479
07aug2012,64.489906
08aug2012,34.759132
09aug2012,40.256519
10aug2012,136.6292
11aug2012,102.72498
12aug2012,41.269562
13aug2012,36.643475
14aug2012,17.765219
15aug2012,13.491667
16aug2012,22.582609
17aug2012,38.92609
18aug2012,60.204342
19aug2012,60.529182
20aug2012,41.620831
21aug2012,65.978264
22aug2012,58.095463
23aug2012,107.48697
24aug2012,147.44785
25aug2012,164.14348
26aug2012,180.12503
27aug2012,122.20417
28aug2012,118.6917
29aug2012,77.366669
30aug2012,94.587494
31aug2012,89.84166
01-sept-12,78.726074
02-sept-12,22.578259
03-sept-12,41.245834
04-sept-12,59.487507
05-sept-12,55.658333
06-sept-12,42.416668
07-sept-12,26.38261
08-sept-12,79.57917
09-sept-12,42.037502
10-sept-12,89.158318
11-sept-12,36.275002
12-sept-12,43.26667
13-sept-12,30.355463
14-sept-12,26.387592
15-sept-12,33.258808
16-sept-12,25.690945
17-sept-12,62.741394
18-sept-12,65.440567
19-sept-12,44.124218
20-sept-12,22.117729
21-sept-12,90.521088
22-sept-12,31.976709
23-sept-12,39.681007
24-sept-12,59.8652
25-sept-12,47.780514
26-sept-12,40.82299
27-sept-12,45.525002
28-sept-12,26.375
29-sept-12,25.937502
30-sept-12,29.833332
01-oct-12,50.333332
02-oct-12,37.904167
03-oct-12,28.587503
04-oct-12,22.950001
05-oct-12,31.929163
06-oct-12,37.191669
07-oct-12,26.230001
08-oct-12,30.375002
09-oct-12,11.800001
10-oct-12,14.699998
11-oct-12,11.904547
12-oct-12,13.1
13-oct-12,7.2250004
14-oct-12,8.7041674
15-oct-12,9.8500004
16-oct-12,14.891667
17-oct-12,16.233332
18-oct-12,13.991666
19-oct-12,16.134781
20-oct-12,15.438231
21-oct-12,18.875589
22-oct-12,21.680441
23-oct-12,20.039183
24-oct-12,23.053314
25-oct-12,19.984642
26-oct-12,23.318241
27-oct-12,15.6569
28-oct-12,13.699923
29-oct-12,13.497265
30-oct-12,17.863173
31-oct-12,16.27199
01-nov-12,14.769464
02-nov-12,16.970514
03-nov-12,10.703353
04-nov-12,12.607793
05-nov-12,11.174472
06-nov-12,9.3924465
07-nov-12,10.448071
08-nov-12,18.455574
09-nov-12,14.858809
10-nov-12,9.5012226
11-nov-12,10.150319
12-nov-12,9.3788166
13-nov-12,11.336967
14-nov-12,8.3005505
15-nov-12,10.36559
16-nov-12,11.234765
17-nov-12,8.4186869
18-nov-12,10.34776
19-nov-12,11.128824
20-nov-12,13.969397
21-nov-12,12.826272
22-nov-12,14.142477
23-nov-12,12.376778
24-nov-12,11.371496
25-nov-12,10.573413
26-nov-12,10.440584
27-nov-12,11.989428
28-nov-12,11.577699
29-nov-12,13.040484
30-nov-12,10.086929
01dec2012,8.2177582
02dec2012,8.1102791
03dec2012,10.751675
04dec2012,9.4386091
05dec2012,16.881754
06dec2012,9.3650885
07dec2012,9.8642139
08dec2012,9.0832567
09dec2012,8.1553841
10dec2012,8.0502119
11dec2012,9.3957348
12dec2012,7.5940967
13dec2012,10.554355
14dec2012,9.2336626
15dec2012,11.385015
16dec2012,7.7672043
17dec2012,10.919785
18dec2012,6.4766293
19dec2012,8.8339472
20dec2012,13.691553
21dec2012,12.318603
22dec2012,13.204662
23dec2012,8.1540527
24dec2012,4.4236879
25dec2012,9.9294853
26dec2012,12.109839
27dec2012,9.1426516
28dec2012,10.782816
29dec2012,9.70714
30dec2012,7.4747338
31dec2012,8.0472088
01jan2013,5.7882862
02jan2013,7.773066
03jan2013,8.6610909
04jan2013,8.5552521
05jan2013,7.9773064
06jan2013,6.9271064
07jan2013,11.497308
08jan2013,9.1602201
09jan2013,5.9996367
10jan2013,3.6249192
11jan2013,5.8055477
12jan2013,6.106102
13jan2013,4.9935269
14jan2013,4.9767871
15jan2013,6.2496681
16jan2013,7.0519047
17jan2013,5.3421278
18jan2013,6.0067744
19jan2013,3.7821476
20jan2013,3.307054
21jan2013,5.4959464
22jan2013,6.2684312
23jan2013,6.0972886
24jan2013,5.45544
25jan2013,8.5887938
26jan2013,8.6427317
27jan2013,7.2123194
28jan2013,4.5794544
29jan2013,5.6818333
30jan2013,5.0996771
31jan2013,5.8590341
01-feb-13,7.4303064
02-feb-13,7.4024763
03-feb-13,4.4664102
04-feb-13,5.2007446
05-feb-13,4.2147517
06-feb-13,4.7743702
07-feb-13,4.5837927
08-feb-13,3.7859774
09-feb-13,4.9905124
10-feb-13,2.7388558
11-feb-13,5.5836487
12-feb-13,5.834549
13-feb-13,8.1485386
14-feb-13,7.1351771
15-feb-13,3.364747
16-feb-13,5.8149037
17-feb-13,10.406408
18-feb-13,8.0877714
19-feb-13,7.1279578
20-feb-13,8.6294346
21-feb-13,6.4400754
22-feb-13,6.3427343
23-feb-13,7.9236474
24-feb-13,7.6618242
25-feb-13,6.7266679
26-feb-13,6.4549942
27-feb-13,8.5214939
28-feb-13,11.646808
01-mar-13,2.4347825
02-mar-13,4.6500001
03-mar-13,6.2991271
04-mar-13,8.708333
05-mar-13,10.391304
06-mar-13,7.7499995
07-mar-13,6.458333
08-mar-13,7.125
09-mar-13,9.833334
10-mar-13,8.045455
11-mar-13,6.869565
12-mar-13,7.6250005
13-mar-13,9.166667
14-mar-13,6.125
15-mar-13,14.272828
16-mar-13,10.369958
17-mar-13,17.688274
18-mar-13,12.196825
19-mar-13,18.416668
20-mar-13,18.083332
21-mar-13,10.125001
22-mar-13,17.291668
23-mar-13,11.166666
24-mar-13,9.772728
25-mar-13,6.7500005
26-mar-13,6.7083335
27-mar-13,14.173913
28-mar-13,9.124999
29-mar-13,12.416666
30-mar-13,11.045455
31-mar-13,14.416668
01apr2013,16.75
02apr2013,10.25
03apr2013,17.375
04apr2013,14.499999
05apr2013,16.708332
06apr2013,49.750004
07apr2013,37.166664
08apr2013,46.958328
09apr2013,38.999996
10apr2013,27.333332
11apr2013,53.208332
12apr2013,69.375015
13apr2013,121.00002
14apr2013,107.41667
15apr2013,33.125
16apr2013,40.125004
17apr2013,35.608917
18apr2013,35.633793
19apr2013,17.950001
20apr2013,11.541666
21apr2013,18.499998
22apr2013,14.750001
23apr2013,19.375
24apr2013,30.583334
25apr2013,54.541672
26apr2013,68.416664
27apr2013,67.791664
28apr2013,63.916679
29apr2013,49.500004
30apr2013,21.041664
01-may-13,16.958332
02-may-13,10.458332
03-may-13,16.347828
04-may-13,82.291656
05-may-13,51.041664
06-may-13,116.45834
07-may-13,80.333336
08-may-13,63.79166
09-may-13,42.890774
10-may-13,22.42857
11-may-13,32.913044
12-may-13,56.521751
13-may-13,40.409088
14-may-13,114.3913
15-may-13,154.62498
16-may-13,136.14287
17-may-13,163.83336
18-may-13,128.95834
19-may-13,151.87502
20-may-13,87.45002
21-may-13,75.636986
22-may-13,101.4185
23-may-13,61.999996
24-may-13,34.166664
25-may-13,22.083332
26-may-13,18.25
27-may-13,11.200001
28-may-13,15.208333
29-may-13,47.916668
30-may-13,25.375
31-may-13,15.833333
01-jun-13,37.291668
02-jun-13,31.958332
03-jun-13,75.791649
04-jun-13,37.347828
05-jun-13,146.08694
06-jun-13,125.08331
07-jun-13,97.708336
08-jun-13,196.37497
09-jun-13,124.55206
10-jun-13,137.11758
11-jun-13,177.20836
12-jun-13,92
13-jun-13,71.541656
14-jun-13,72.166672
15-jun-13,27.173916
16-jun-13,142.04167
17-jun-13,24.875002
18-jun-13,97.666649
19-jun-13,192.95451
20-jun-13,94.75
21-jun-13,21.083334
22-jun-13,149
23-jun-13,136.60867
24-jun-13,86.277733
25-jun-13,122.87502
26-jun-13,17.363638
27-jun-13,
28-jun-13,44.571445
29-jun-13,73.27916
30-jun-13,32.304348
01-jul-13,23.545452
02-jul-13,10.659838
03-jul-13,42.47662
04-jul-13,75.521729
05-jul-13,95.833336
06-jul-13,84.624985
07-jul-13,203.08331
08-jul-13,80.916664
09-jul-13,11.636363
10-jul-13,33.772728
11-jul-13,42.583332
12-jul-13,47.916668
13-jul-13,62.916653
14-jul-13,31.625002
15-jul-13,73.086952
16-jul-13,40.125004
17-jul-13,83.818176
18-jul-13,121.45831
19-jul-13,44.130436
20-jul-13,116.34782
21-jul-13,237.41667
22-jul-13,154.62498
23-jul-13,98.541656
24-jul-13,98.458336
25-jul-13,31.416668
26-jul-13,74.166679
27-jul-13,56.869576
28-jul-13,76.625008
29-jul-13,37.521736
30-jul-13,29.54167
31-jul-13,125.56521
01aug2013,74.291656
02aug2013,46.375
03aug2013,17.333332
04aug2013,12.416666
05aug2013,27.791664
06aug2013,25.833332
07aug2013,45.666668
08aug2013,105.12498
09aug2013,98.749985
10aug2013,24.583336
11aug2013,25.20833
12aug2013,143.41666
13aug2013,153.20836
14aug2013,85.458344
15aug2013,53.208332
16aug2013,76.458321
17aug2013,104.54166
18aug2013,31.291664
19aug2013,82.045441
20aug2013,55.041668
21aug2013,59.666679
22aug2013,103.41668
23aug2013,35.333332
24aug2013,69.624985
25aug2013,118.58336
26aug2013,44.916664
27aug2013,47.416664
28aug2013,32.791672
29aug2013,21.375
30aug2013,36.791664
31aug2013,38.125004
01-sept-13,42.041672
02-sept-13,56.041664
03-sept-13,64.583328
04-sept-13,31.374996
05-sept-13,28.54167
06-sept-13,18.875
07-sept-13,11.458335
08-sept-13,16.125002
09-sept-13,7.125
10-sept-13,17
11-sept-13,30.916666
12-sept-13,78.458351
13-sept-13,82.833328
14-sept-13,51.208336
15-sept-13,39.833332
16-sept-13,47.416664
17-sept-13,53.708336
18-sept-13,65.833321
19-sept-13,34.625
20-sept-13,34.125
21-sept-13,62.208328
22-sept-13,48.291668
23-sept-13,47.083336
24-sept-13,30.15
25-sept-13,21.375
26-sept-13,21.874998
27-sept-13,84.166656
28-sept-13,79.125
29-sept-13,48.75
30-sept-13,23.166668
01-oct-13,29.333334
02-oct-13,32.458328
03-oct-13,28.916664
04-oct-13,28.208334
05-oct-13,19.750002
06-oct-13,13.083333
07-oct-13,17.791668
08-oct-13,27.083332
09-oct-13,24.416668
10-oct-13,14.25
11-oct-13,8.458333
12-oct-13,6.5
13-oct-13,20.333334
14-oct-13,13.750001
15-oct-13,4.9166665
16-oct-13,6.041667
17-oct-13,12
18-oct-13,12.041666
19-oct-13,10
20-oct-13,9.124999
21-oct-13,13.833334
22-oct-13,28.54167
23-oct-13,24.95833
24-oct-13,16.333336
25-oct-13,8.791666
26-oct-13,7.375
27-oct-13,6.6250005
28-oct-13,12.375001
29-oct-13,8.791666
30-oct-13,10.083334
31-oct-13,6.5416665
01-nov-13,8.083334
02-nov-13,6.375
03-nov-13,4.375
04-nov-13,7.458333
05-nov-13,9.416667
06-nov-13,10.291668
07-nov-13,6.1666665
08-nov-13,12.041666
09-nov-13,7.4347825
10-nov-13,5.208333
11-nov-13,8
12-nov-13,11.250001
13-nov-13,6.7500005
14-nov-13,7.5416665
15-nov-13,5.875
16-nov-13,5.416667
17-nov-13,4.375
18-nov-13,6.2500005
19-nov-13,5.958333
20-nov-13,7.6521745
21-nov-13,6.583333
22-nov-13,5.416667
23-nov-13,8.458333
24-nov-13,6.1739135
25-nov-13,5.3333335
26-nov-13,6.2500005
27-nov-13,3.7826087
28-nov-13,3.5416667
29-nov-13,2.1666667
30-nov-13,4.166667
01dec2013,1.5833334
02dec2013,2.8333333
03dec2013,4.3333335
04dec2013,2.875
05dec2013,2.8333333
06dec2013,2.3333333
07dec2013,2.3333333
08dec2013,4.625
09dec2013,2.173913
10dec2013,2.0833333
11dec2013,3.0833333
12dec2013,3.2083333
13dec2013,2.7500002
14dec2013,3.0434783
15dec2013,2.3333333
16dec2013,5.695652
17dec2013,2.7083333
18dec2013,4
19dec2013,2.5833333
20dec2013,1.9583333
21dec2013,3.7916665
22dec2013,5.916667
23dec2013,5.1249995
24dec2013,4.0416665
25dec2013,2.9166665
26dec2013,2.4166667
27dec2013,3.7500002
28dec2013,4.25
29dec2013,2.125
30dec2013,3.4999998
31dec2013,4.0416665
01jan2014,4.4583335
02jan2014,4.25
03jan2014,4.2083335
04jan2014,4.0416665
05jan2014,5.875
06jan2014,4
07jan2014,4.2916665
08jan2014,4.8333335
09jan2014,5.4999995
10jan2014,4.166667
11jan2014,4.125
12jan2014,4.2083335
13jan2014,4
14jan2014,4.0833335
15jan2014,8.250001
16jan2014,9.083333
17jan2014,8.958334
18jan2014,4.666667
19jan2014,5.3333335
20jan2014,4.541667
21jan2014,4
22jan2014,4.166667
23jan2014,4.5
24jan2014,5.695652
25jan2014,4.166667
26jan2014,4
27jan2014,4.375
28jan2014,4.2083335
29jan2014,4.2083335
30jan2014,4.5652175
31jan2014,4.0416665
01-feb-14,4.666667
02-feb-14,5.166667
03-feb-14,4.583333
04-feb-14,5.458333
05-feb-14,4.2916665
06-feb-14,5.7083335
07-feb-14,4.8750005
08-feb-14,4.166667
09-feb-14,4.0833335
10-feb-14,4.166667
11-feb-14,4.125
12-feb-14,6.125
13-feb-14,5.3333335
14-feb-14,9.124999
15-feb-14,5.916667
16-feb-14,5
17-feb-14,4.0416665
18-feb-14,4.25
19-feb-14,5.086957
20-feb-14,5.0416665
21-feb-14,4.9583335
22-feb-14,4.416667
23-feb-14,4.0833335
24-feb-14,7.5416665
25-feb-14,8.333334
26-feb-14,6
27-feb-14,5.6249995
28-feb-14,7.9166665
01-mar-14,5.25
02-mar-14,5.25
03-mar-14,4.583333
04-mar-14,7.375
05-mar-14,5.0833335
06-mar-14,7.4166675
07-mar-14,5.75
08-mar-14,12.166666
09-mar-14,6.375
10-mar-14,9.7619038
11-mar-14,4.0416665
12-mar-14,4.583333
13-mar-14,4.4583335
14-mar-14,5.875
15-mar-14,4.2083335
16-mar-14,5.0434785
17-mar-14,7.6500001
18-mar-14,12.40909
19-mar-14,10.136362
20-mar-14,17.500002
21-mar-14,32.304348
22-mar-14,18.166666
23-mar-14,8.086956
24-mar-14,10.541667
25-mar-14,21.583332
26-mar-14,25.708334
27-mar-14,21.208334
28-mar-14,28.583332
29-mar-14,12.500001
30-mar-14,14.956523
31-mar-14,45.173908
01apr2014,51.79166
02apr2014,35.130432
03apr2014,23
04apr2014,37.333336
05apr2014,27.958336
06apr2014,19.315792
07apr2014,48.333328
08apr2014,18.583332
09apr2014,27.500002
10apr2014,26.291668
11apr2014,28.958336
12apr2014,48.37466
13apr2014,35.888287
14apr2014,22.364157
15apr2014,18.541664
16apr2014,30.125002
17apr2014,49.913044
18apr2014,69.958344
19apr2014,67.541672
20apr2014,67.500008
21apr2014,14.708335
22apr2014,12.857143
23apr2014,14.375001
24apr2014,53.583336
25apr2014,88.541672
26apr2014,34.416664
27apr2014,92.999992
28apr2014,70.458336
29apr2014,96.249992
30apr2014,31.250002
01-may-14,57.416656
02-may-14,26.083332
03-may-14,8.458333
04-may-14,48.708336
05-may-14,56.695641
06-may-14,22.083332
07-may-14,11.541666
08-may-14,15.166666
09-may-14,31.583334
10-may-14,59.249992
11-may-14,63.124996
12-may-14,42.000004
13-may-14,54.708336
14-may-14,38.708336
15-may-14,21.583332
16-may-14,132.99997
17-may-14,161.70836
18-may-14,18.750002
19-may-14,30.75
20-may-14,22.458332
21-may-14,55.375
22-may-14,102.75001
23-may-14,128.16667
24-may-14,120.41666
25-may-14,64.375
26-may-14,50.041672
27-may-14,97.875
28-may-14,23.08696
29-may-14,38.083332
30-may-14,17.375
31-may-14,13.375001
01-jun-14,8.5
02-jun-14,8.4166679
03-jun-14,34.291664
04-jun-14,21.625002
05-jun-14,28.583332
06-jun-14,16.583334
07-jun-14,15.041665
08-jun-14,20.333334
09-jun-14,34.565216
10-jun-14,8.083334
11-jun-14,63.250004
12-jun-14,75.374985
13-jun-14,21.166664
14-jun-14,15.124998
15-jun-14,77.708336
16-jun-14,134.56523
17-jun-14,165.08336
18-jun-14,117.66665
19-jun-14,106.75002
20-jun-14,62.625004
21-jun-14,15.708334
22-jun-14,18.458332
23-jun-14,87.086945
24-jun-14,187.00002
25-jun-14,196.25
26-jun-14,60.666664
27-jun-14,148.2917
28-jun-14,116.25
29-jun-14,33.125
30-jun-14,37.083328
01-jul-14,39.374996
02-jul-14,37.374996
03-jul-14,34.083336
04-jul-14,59.791653
05-jul-14,74.124992
06-jul-14,51.999996
07-jul-14,69.304352
08-jul-14,135.62497
09-jul-14,229.74998
10-jul-14,132.83334
11-jul-14,58.04166
12-jul-14,40.083336
13-jul-14,39.95834
14-jul-14,15.499999
15-jul-14,29.458332
16-jul-14,32.666672
17-jul-14,102.20834
18-jul-14,173.04169
19-jul-14,136.04164
20-jul-14,83.791687
21-jul-14,45.708336
22-jul-14,93.083313
23-jul-14,135.79167
24-jul-14,45.333332
25-jul-14,45.083336
26-jul-14,43.749996
27-jul-14,5.7083335
28-jul-14,20.666664
29-jul-14,35.541664
30-jul-14,43.416672
31-jul-14,16.583334
01aug2014,11.166666
02aug2014,15.541666
03aug2014,45.791668
04aug2014,89.291656
05aug2014,22.956524
06aug2014,44.208332
07aug2014,68.750008
08aug2014,44.375
09aug2014,79.833321
10aug2014,83.250015
11aug2014,40.583332
12aug2014,184.8333
13aug2014,141.87502
14aug2014,139.91669
15aug2014,71.583321
16aug2014,71.083344
17aug2014,55.541679
18aug2014,93.541656
19aug2014,46.666672
20aug2014,56.500004
21aug2014,76
22aug2014,40.374996
23aug2014,12.999999
24aug2014,37.125004
25aug2014,54.666664
26aug2014,65.125008
27aug2014,52.25
28aug2014,36.380955
29aug2014,25.541668
30aug2014,29.791666
31aug2014,20.250002
01-sept-14,6.869565
02-sept-14,14.458332
03-sept-14,48.375004
04-sept-14,64.458328
05-sept-14,9.291666
06-sept-14,13.624999
07-sept-14,10.874999
08-sept-14,20.583336
09-sept-14,31.333336
10-sept-14,117.04349
11-sept-14,72
12-sept-14,37.458336
13-sept-14,46.791664
14-sept-14,45.5
15-sept-14,38.458336
16-sept-14,29.041664
17-sept-14,31.70833
18-sept-14,17.166664
19-sept-14,29.208332
20-sept-14,16.333336
21-sept-14,12.500001
22-sept-14,15.124998
23-sept-14,27.130432
24-sept-14,15.476189
25-sept-14,28.416666
26-sept-14,25.708334
27-sept-14,14.833335
28-sept-14,10.958333
29-sept-14,25.791668
30-sept-14,22.125002
01-oct-14,38.874996
02-oct-14,24.95833
03-oct-14,17.125002
04-oct-14,20
05-oct-14,45.791668
06-oct-14,26.04167
07-oct-14,12.916666
08-oct-14,23.478262
09-oct-14,42.333328
10-oct-14,44.043476
11-oct-14,18.333334
12-oct-14,18.833334
13-oct-14,25.708334
14-oct-14,19
15-oct-14,12.75
16-oct-14,12.874999
17-oct-14,12.500001
18-oct-14,25.458334
19-oct-14,14.083334
20-oct-14,9.041666
21-oct-14,6.791667
22-oct-14,6.8333335
23-oct-14,8.750001
24-oct-14,10.625
25-oct-14,11.291665
26-oct-14,5.25
27-oct-14,10.416667
28-oct-14,6.3478265
29-oct-14,5.791667
30-oct-14,20.125002
31-oct-14,20.660831
01-nov-14,14.833126
02-nov-14,17.082958
03-nov-14,26.576874
04-nov-14,23.769419
05-nov-14,9.0477905
06-nov-14,5.9242911
07-nov-14,10.465166
08-nov-14,10.764791
09-nov-14,4.557375
10-nov-14,7.4621663
11-nov-14,8.8029127
12-nov-14,10.103043
13-nov-14,7.5364165
14-nov-14,5.16925
15-nov-14,5.7451668
16-nov-14,5.4940839
17-nov-14,4.2408633
18-nov-14,9.9742508
19-nov-14,10.645584
20-nov-14,8.9932909
21-nov-14,6.4462914
22-nov-14,9.0830841
23-nov-14,9.9095011
24-nov-14,7.3850002
25-nov-14,9.0632496
26-nov-14,7.0945415
27-nov-14,10.010542
28-nov-14,12.807876
29-nov-14,8.2200823
30-nov-14,6.9918332
01dec2014,7.1060834
02dec2014,7.5739589
03dec2014,6.8778744
04dec2014,8.7489557
05dec2014,5.4598746
06dec2014,11.644917
07dec2014,7.2096524
08dec2014,6.2376671
09dec2014,7.8113647
10dec2014,8.1978331
11dec2014,6.9240422
12dec2014,7.5151253
13dec2014,8.6494579
14dec2014,8.0814085
15dec2014,7.0711665
16dec2014,6.3036251
17dec2014,6.7498331
18dec2014,7.0499997
19dec2014,7.731391
20dec2014,8.5984993
21dec2014,8.3278341
22dec2014,5.7552915
23dec2014,5.6489582
24dec2014,6.8296666
25dec2014,5.7684999
26dec2014,6.4114165
27dec2014,6.1228747
28dec2014,6.3590002
29dec2014,7.2017503
30dec2014,6.9874997
31dec2014,41.014263
150101,15.9583
150102,6.04166
150103,5.20833
150104,5.20833
150105,5.08333
150106,6.45833
150107,8.25
150108,7.91666
150109,10.625
150110,6.33333
150111,7.75
150112,6.66666
150113,5.08333
150114,7.75
150115,8.41666
150116,6.16666
150117,5.04166
150118,5.54166
150119,6.13636
150120,8.33333
150121,8.25
150122,6.04166
150123,6.41666
150124,5.33333
150125,5.79166
150126,6.3913
150127,7.16666
150128,8.33333
150129,7.75
150130,7.29166
150131,5.5
150201,6.95833
150202,10.2083
150203,8.5
150204,8.95651
150205,7.45833
150206,6.25
150207,7.45833
150208,4.54166
150209,5.08333
150210,6.29166
150211,6.5
150212,6.95833
150213,8.5
150214,8.625
150215,5.70833
150216,7.25
150217,9.45833
150218,7.70833
150219,7.56522
150220,10.875
150221,11.4167
150222,7.13043
150223,9
150224,10.1304
150225,11.375
150226,19.8333
150227,22.7917
150228,15
150301,13.2917
150302,10.2083
150303,6.91666
150304,9.125
150305,9.16666
150306,5.45833
150307,6.625
150308,6.33333
150309,9.70833
150310,7.45833
150311,7.5
150312,9.25
150313,9.91666
150314,8.95833
150315,8.08333
150316,9.75
150317,8.04166
150318,9.875
150319,11.375
150320,7
150321,11.7083
150322,13.6087
150323,11.5417
150324,19.7391
150325,17.375
150326,17.2083
150327,21.2083
150328,13.125
150329,7
150330,8.66666
150331,13
150401,13.7083
150402,7.33333
150403,10.7083
150404,9.91304
150405,8.54166
150406,17.2083
150407,12.9167
150408,10.3333
150409,11.375
150410,14.375
150411,18.625
150412,27.7083
150413,12.7083
150414,22.0417
150415,46.7083
150416,33.2916
150417,37.7916
150418,32.5
150419,41.9565
150420,30
150421,70.625
150422,114.583
150423,90.8333
150424,68.0833
150425,27.3333
150426,60.5833
150427,40.5833
150428,30.1818
150429,21.4583
150430,54.8333
150501,50.5
150502,67.9166
150503,48.1666
150504,53.2916
150505,118.167
150506,122.708
150507,141.792
150508,25.8333
150509,22.125
150510,84.875
150511,55.6666
150512,47.4348
150513,75.9166
150514,81.9166
150515,24.2671
150516,15.7396
150517,28.4071
150518,44.8066
150519,29.1179
150520,20.1409
150521,30.0687
150522,19.0258
150523,89.1512
150524,92.8752
150525,171.822
150526,91.1948
150527,130.957
150528,50.7399
150529,41.6558
150530,26.6758
150531,21.246
150601,18.0624
150602,12.5436
150603,38.4684
150604,16.5857
150605,18.609
150606,20.3982
150607,38.794
150608,37.4991
150609,34.0074
150610,44.3449
150611,76.9662
150612,42.9108
150613,20.9821
150614,33.2324
150615,50.0866
150616,29.1058
150617,140.125
150618,123.372
150619,86.7236
150620,141.169
150621,94.3958
150622,145.813
150623,133.243
150624,41.4753
150625,24.4675
150626,83.1836
150627,71.2725
150628,185.289
150629,84.8932
150630,60.9199
150701,70.9282
150702,123.63
150703,88.7028
150704,79.2961
150705,23.372
150706,36.9984
150707,18.9808
150708,30.5007
150709,47.6411
150710,115.772
150711,48.8336
150712,47.109
150713,49.2891
150714,34.392
150715,17.3316
150716,25.5368
150717,30.6267
150718,32.895
150719,80.1102
150720,85.0591
150721,76.1228
150722,64.739
150723,84.0566
150724,81.3219
150725,14.7308
150726,10.7791
150727,19.5434
150728,41.9925
150729,37.5717
150730,42.3995
150731,12.5808
150801,15.232
150802,21.8758
150803,78.7722
150804,65.6544
150805,10.2523
150806,32.6511
150807,29.1797
150808,50.8383
150809,22.3727
150810,90.8942
150811,127.788
150812,132.458
150813,106.46
150814,36.3503
150815,66.2256
150816,117.067
150817,36.161
150818,37.955
150819,60.1257
150820,47.8731
150821,20.5829
150822,25.3569
150823,27.2701
150824,22.6399
150825,12.5226
150826,24.0666
150827,15.6062
150828,9.69427
150829,41.7234
150830,34.7824
150831,31.8575
150901,60.0396
150902,58.3127
150903,39.5513
150904,56.6511
150905,39.6249
150906,             
150907,             
150908,41.5601
150909,48.6934
150910,45.1732
150911,64.6622
150912,48.6246
150913,70.9009
150914,62.9586
150915,51.2249
150916,80.1649
150917,85.6255
150918,63.0475
150919,61.2969
150920,50.3491
150921,37.5735
150922,60.3037
150923,27.5887
150924,11.8844
150925,26.966
150926,26.9236
150927,9.4794
150928,23.5294
150929,32.277
150930,49.6462
151001,12.2545
151002,12.2016
151003,19.7418
151004,8.10156
151005,8.9857
151006,13.0858
151007,21.0046
151008,54.0643
151009,32.8464
151010,7.64954
151011,18.4181
151012,18.2058
151013,22
151014,19.1147
151015,24.8906
151016,40.0993
151017,27.5642
151018,6.87041
151019,8.57298
151020,12.2957
151021,20.1938
151022,17.8265
151023,17.4161
151024,11.8311
151025,8.94728
151026,15.5276
151027,14.0561
151028,12.1078
151029,11.2962
151030,10.1222
151031,7.72404
151101,6.38129
